id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
5798419,Sat Apr 15 2017 18:31:51 GMT-0700 (PDT),2017-04-15,2017-04-15 20:31:51 -0500,Pacific Time (US & Canada),16988,apatten,2017-04-17 15:45:29 -0500,2018-05-02 17:52:24 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/5798419,https://inaturalist-open-data.s3.amazonaws.com/photos/7206354/medium.jpg?1492461942,,"",,1,0,false,3,"Los Padres National Forest, Lockwood, CA, US",36.0947278333,-121.430345,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5799263,Fri Apr 14 2017 18:36:05 GMT-0700 (PDT),2017-04-14,2017-04-14 20:36:05 -0500,Pacific Time (US & Canada),6971,silversea_starsong,2017-04-17 16:05:51 -0500,2021-01-12 13:55:53 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/5799263,https://inaturalist-open-data.s3.amazonaws.com/photos/7208290/medium.jpg?1492464221,,"",,1,0,false,3,"Kern County, US-CA, US",35.0484554982,-118.7334420161,10,10,,,false,,,,Quercus lobata,valley oak,Plantae,49011
5800409,Sun Apr 16 2017 14:05:56 GMT-0700 (PDT),2017-04-16,2017-04-16 16:05:56 -0500,Pacific Time (US & Canada),6971,silversea_starsong,2017-04-17 16:33:44 -0500,2017-11-05 22:03:19 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/5800409,https://inaturalist-open-data.s3.amazonaws.com/photos/7209101/medium.jpg?1492464881,,"",,1,0,false,3,"Kern County, US-CA, US",35.0661266456,-118.6877229252,5,5,,,false,,,,Quercus lobata,valley oak,Plantae,49011
5802855,2017/04/15 10:26 AM PDT,2017-04-15,2017-04-15 12:26:00 -0500,Pacific Time (US & Canada),272203,ventanaphile,2017-04-17 17:44:07 -0500,2017-10-24 00:23:28 -0500,research,CC-BY-ND,https://www.inaturalist.org/observations/5802855,https://inaturalist-open-data.s3.amazonaws.com/photos/7212555/medium.jpeg?1492468699,,"",,1,0,false,,"Monterey, California, United States",36.1170722222,-121.4625944444,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5812504,2017/04/16 8:33 AM PDT,2017-04-16,2017-04-16 10:33:00 -0500,Pacific Time (US & Canada),235118,terrydad2,2017-04-17 22:26:45 -0500,2021-01-11 18:20:51 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/5812504,https://inaturalist-open-data.s3.amazonaws.com/photos/7227025/medium.jpeg?1492485786,,"",,2,0,false,,"Malibu Creek, Malibu Creek State Park, Santa Monica Mountains National Recreation Area, Los Angeles, California, United States",34.10099241,-118.72527386,,,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
5814509,2017/04/17 9:34 AM PDT,2017-04-17,2017-04-17 11:34:00 -0500,Pacific Time (US & Canada),16101,dpom,2017-04-18 00:00:27 -0500,2017-07-14 00:19:21 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/5814509,https://inaturalist-open-data.s3.amazonaws.com/photos/7229915/medium.jpeg?1492491405,,"",,1,0,false,,"Alameda County, CA, USA",37.62123,-121.7014233333,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5819560,Mon Apr 17 2017 12:45:32 GMT-0700 (PDT),2017-04-17,2017-04-17 14:45:32 -0500,Pacific Time (US & Canada),819,rebeccafay,2017-04-18 09:11:32 -0500,2017-11-05 22:03:26 -0600,research,CC0,https://www.inaturalist.org/observations/5819560,https://inaturalist-open-data.s3.amazonaws.com/photos/7238233/medium.jpg?1492524710,,"",,1,0,false,3,"14202–14762 Mines Rd, Livermore, CA, US",37.5882416667,-121.6122966667,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5819737,2017/04/17 8:35 AM PDT,2017-04-17,2017-04-17 10:35:00 -0500,Pacific Time (US & Canada),9335,leslie_flint,2017-04-18 09:22:21 -0500,2017-07-14 00:19:27 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/5819737,https://inaturalist-open-data.s3.amazonaws.com/photos/7238391/medium.jpg?1492525091,,"",,2,0,false,,"Alameda County, CA, USA",37.6214222222,-121.701425,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5828003,2017/04/18 10:49 AM CDT,2017-04-18,2017-04-18 10:49:00 -0500,Central Time (US & Canada),455815,emcgreevy,2017-04-18 14:18:45 -0500,2017-04-18 14:31:46 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/5828003,https://inaturalist-open-data.s3.amazonaws.com/photos/7245515/medium.jpg?1492537820,,"",,1,0,false,,"Sunset Oaks, Sunset Valley, TX 78745, USA",30.2205085275,-97.8126525879,977,977,,,false,,,American sycamore,Platanus occidentalis,American sycamore,Plantae,49662
5828005,2017/04/18 10:49 AM CDT,2017-04-18,2017-04-18 10:49:00 -0500,Central Time (US & Canada),455815,emcgreevy,2017-04-18 14:18:48 -0500,2018-03-17 10:12:06 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/5828005,https://inaturalist-open-data.s3.amazonaws.com/photos/7245522/medium.jpg?1492537831,,"",,3,0,false,,"Sunset Oaks, Sunset Valley, TX 78745, USA",30.2222884917,-97.8112792969,977,977,,,false,,,Field madder,Sherardia arvensis,Field madder,Plantae,47691
5831854,2017-04-18 2:06:35 PM PDT,2017-04-18,2017-04-18 16:06:35 -0500,Pacific Time (US & Canada),412157,trinidadechristopher,2017-04-18 16:22:30 -0500,2017-09-04 12:35:57 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/5831854,https://inaturalist-open-data.s3.amazonaws.com/photos/7254692/medium.jpeg?1492550558,,"",,1,0,false,2,"Montgomery Hill Trail San Jose, CA 95135",37.3044906596,-121.7606085911,344,344,,,false,gps,gps,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5832922,2017/04/13 2:03 PM UTC,2017-04-13,,UTC,404559,dkincmbria,2017-04-18 16:52:37 -0500,2017-09-04 12:35:55 -0500,research,,https://www.inaturalist.org/observations/5832922,https://static.inaturalist.org/photos/7256130/medium.jpg?1492552306,,"",,1,0,false,,"San Luis Obispo County, CA, USA",35.5341121029,-120.7500565052,15,15,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5833791,Tue Apr 18 2017 14:57:58 GMT-0700 (PDT),2017-04-18,2017-04-18 16:57:58 -0500,Pacific Time (US & Canada),19971,geodani,2017-04-18 17:19:21 -0500,2017-07-14 00:19:39 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/5833791,https://inaturalist-open-data.s3.amazonaws.com/photos/7257555/medium.jpg?1492553997,,"",,1,0,false,3,"Heather Farm Park, Walnut Creek, CA, US",37.921395,-122.0452945,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5837986,Tue Apr 18 2017 13:52:07 GMT-0700 (PDT),2017-04-18,2017-04-18 15:52:07 -0500,Pacific Time (US & Canada),2179,charlie,2017-04-18 19:37:39 -0500,2021-01-12 14:50:02 -0600,research,CC0,https://www.inaturalist.org/observations/5837986,https://inaturalist-open-data.s3.amazonaws.com/photos/7263657/medium.jpg?1492562268,,"",,1,0,false,3,"4602–4652 Kanan Rd, Agoura Hills, CA, US",34.1351004456,-118.7575417372,5,5,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5838133,Tue Apr 18 2017 15:18:45 GMT-0700 (PDT),2017-04-18,2017-04-18 17:18:45 -0500,Pacific Time (US & Canada),2179,charlie,2017-04-18 19:41:15 -0500,2021-01-12 14:50:17 -0600,research,CC0,https://www.inaturalist.org/observations/5838133,https://inaturalist-open-data.s3.amazonaws.com/photos/7263911/medium.jpg?1492562483,,"",,1,0,false,3,"Santa Monica Mountains National Recreation Area, Agoura Hills, CA, US",34.1185211018,-118.757531522,5,5,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5839057,Mon Apr 17 2017 12:33:01 GMT-0700 (PDT),2017-04-17,2017-04-17 14:33:01 -0500,Pacific Time (US & Canada),455138,kleen,2017-04-18 20:06:34 -0500,2019-04-06 11:38:53 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/5839057,https://inaturalist-open-data.s3.amazonaws.com/photos/7265209/medium.jpg?1492564004,,"",,1,0,false,3,"Henry W. Coe State Park, Morgan Hill, CA, US",37.1857333333,-121.5411383333,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5840792,2017/04/17 3:20 PM PDT,2017-04-17,2017-04-17 17:20:00 -0500,Pacific Time (US & Canada),209572,truthseqr,2017-04-18 20:50:25 -0500,2017-07-14 00:19:51 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/5840792,https://inaturalist-open-data.s3.amazonaws.com/photos/7267114/medium.jpg?1492566198,,"oak, tree",Young tree. About 25 feet tall.,1,0,false,,"Edenvale Gardens Regional Park, CA, US",37.265353,-121.821234,52,52,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5841539,Tue Apr 18 2017 15:52:55 GMT-0700 (PDT),2017-04-18,2017-04-18 17:52:55 -0500,Pacific Time (US & Canada),34038,merav,2017-04-18 21:10:22 -0500,2018-09-22 23:33:08 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/5841539,https://inaturalist-open-data.s3.amazonaws.com/photos/7268834/medium.jpg?1492567906,,"",,1,0,false,3,"95120, San Jose, CA, US",37.2331116667,-121.8505466667,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5842378,2017/04/07 9:41 AM PDT,2017-04-07,2017-04-07 11:41:00 -0500,Pacific Time (US & Canada),457014,jamesmchale,2017-04-18 21:30:03 -0500,2021-01-11 18:19:46 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/5842378,https://inaturalist-open-data.s3.amazonaws.com/photos/7270037/medium.jpeg?1492568988,,"",,2,0,false,,"30000 Mulholland Hwy, Agoura Hills, CA 91301, USA",34.114079,-118.778815,210,210,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
5843159,Tue Apr 18 2017 19:00:33 GMT-0700 (PDT),2017-04-18,2017-04-18 21:00:33 -0500,Pacific Time (US & Canada),53859,zachbehrens,2017-04-18 21:49:37 -0500,2021-01-11 18:19:23 -0600,research,,https://www.inaturalist.org/observations/5843159,https://static.inaturalist.org/photos/7271660/medium.jpg?1492570249,,"",,1,0,false,3,"Las Virgenes Rd, Agoura Hills, CA, US",34.1689133333,-118.7041333333,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5843809,Tue Apr 18 2017 18:08:00 GMT-0700 (PDT),2017-04-18,2017-04-18 20:08:00 -0500,Pacific Time (US & Canada),7302,lgottlieb,2017-04-18 22:00:41 -0500,2019-03-03 14:14:20 -0600,research,CC-BY,https://www.inaturalist.org/observations/5843809,https://static.inaturalist.org/photos/7272586/medium.jpg?1492570881,,"",,1,0,false,3,"94903, San Rafael, CA, US",37.9928033333,-122.55365,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5848648,Sat Apr 15 2017 08:52:57 GMT-0700 (PDT),2017-04-15,2017-04-15 10:52:57 -0500,Pacific Time (US & Canada),23556,elkman22,2017-04-19 00:18:36 -0500,2017-07-14 00:20:04 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/5848648,https://inaturalist-open-data.s3.amazonaws.com/photos/7279651/medium.jpg?1492579268,,"",,1,0,false,3,"Edgewood Park & Natural Preserve, Woodside, CA, US",37.4594083333,-122.28602,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5848802,2017/04/16 10:53 AM PDT,2017-04-16,2017-04-16 12:53:00 -0500,Pacific Time (US & Canada),235118,terrydad2,2017-04-19 00:25:33 -0500,2021-01-11 18:18:57 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/5848802,https://inaturalist-open-data.s3.amazonaws.com/photos/7279223/medium.jpeg?1492578506,,"",,2,0,false,,"Malibu Creek, Malibu Creek State Park, Santa Monica Mountains National Recreation Area, Los Angeles, California, United States",34.09761021,-118.72864653,,,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
5848806,2017/04/16 10:42 AM PDT,2017-04-16,2017-04-16 12:42:00 -0500,Pacific Time (US & Canada),235118,terrydad2,2017-04-19 00:25:35 -0500,2021-01-11 18:18:30 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/5848806,https://inaturalist-open-data.s3.amazonaws.com/photos/7279488/medium.jpeg?1492578963,,"",,1,0,false,,"Malibu Creek, Malibu Creek State Park, Santa Monica Mountains National Recreation Area, Los Angeles, California, United States",34.0988627001,-118.7280611699,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5849636,Tue Apr 18 2017 14:41:41 GMT-0700 (PDT),2017-04-18,2017-04-18 16:41:41 -0500,Pacific Time (US & Canada),98097,asgonzalez,2017-04-19 01:18:03 -0500,2017-09-15 17:39:03 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/5849636,https://inaturalist-open-data.s3.amazonaws.com/photos/7280766/medium.jpg?1492582699,,"",,1,0,false,3,"University of California, Davis, Davis, CA, US",38.5356649664,-121.7485230603,5,5,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5855515,2017/04/14 3:36 PM PDT,2017-04-14,2017-04-14 17:36:00 -0500,Pacific Time (US & Canada),2991,sea-kangaroo,2017-04-19 12:50:53 -0500,2017-07-14 00:20:13 -0500,research,CC-BY,https://www.inaturalist.org/observations/5855515,https://inaturalist-open-data.s3.amazonaws.com/photos/7289227/medium.jpg?1492624152,,valley oak,,1,0,false,,"Almaden Quicksilver County Park, San Jose, California, USA",37.1743755556,-121.8452402778,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5859780,2017/04/18 7:03 PM PDT,2017-04-18,2017-04-18 21:03:00 -0500,Pacific Time (US & Canada),201119,sarahwenner,2017-04-19 16:22:37 -0500,2021-01-11 18:18:05 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/5859780,https://inaturalist-open-data.s3.amazonaws.com/photos/7296111/medium.jpeg?1492636901,,"",,1,0,false,,"Cheeseboro Canyon Open Space, Santa Monica Mountains National Recreation Area, Los Angeles, California, United States",34.1562722222,-118.7307805556,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5860593,2017/04/14 4:36 PM PDT,2017-04-14,2017-04-14 18:36:00 -0500,Pacific Time (US & Canada),38530,kevinhintsa,2017-04-19 17:19:53 -0500,2017-07-14 00:20:17 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/5860593,https://inaturalist-open-data.s3.amazonaws.com/photos/7297343/medium.jpeg?1492640383,,"","",2,0,false,,"Briones Regional Park , California",37.95616,-122.124302,425,425,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5861543,2017/04/15 8:53 AM PDT,2017-04-15,2017-04-15 10:53:00 -0500,Pacific Time (US & Canada),456528,vauxhall_and_i,2017-04-19 18:20:10 -0500,2020-10-18 13:36:51 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/5861543,https://inaturalist-open-data.s3.amazonaws.com/photos/7298704/medium.jpeg?1492643982,,"",,2,0,false,,Edgewood Park and Natural Preserve,37.4595605712,-122.2860084965,193,193,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
5864688,2017/04/16 11:03 AM PDT,2017-04-16,2017-04-16 13:03:00 -0500,Pacific Time (US & Canada),235118,terrydad2,2017-04-19 21:07:01 -0500,2021-01-11 18:17:43 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/5864688,https://inaturalist-open-data.s3.amazonaws.com/photos/7302202/medium.jpeg?1492651085,,"",,2,0,false,,"Los Angeles County, CA, USA",34.0988217001,-118.7256917701,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5865120,2017/04/18 3:48 PM PDT,2017-04-18,2017-04-18 17:48:00 -0500,Pacific Time (US & Canada),25480,coffearobusta42,2017-04-19 21:27:06 -0500,2021-03-13 21:44:48 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/5865120,https://inaturalist-open-data.s3.amazonaws.com/photos/7303295/medium.jpeg?1492653198,,"",,2,0,false,,"Sonoma County, CA, USA",38.449631314,-122.519364953,31,31,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5865210,2017/04/16 11:06 AM PDT,2017-04-16,2017-04-16 13:06:00 -0500,Pacific Time (US & Canada),235118,terrydad2,2017-04-19 21:31:22 -0500,2021-01-11 18:17:20 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/5865210,https://inaturalist-open-data.s3.amazonaws.com/photos/7303854/medium.jpeg?1492654614,,"",,1,0,false,,"Los Angeles County, CA, USA",34.0990393,-118.72382722,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5867810,Sat Apr 15 2017 16:53:38 GMT-0700 (PDT),2017-04-15,2017-04-15 18:53:38 -0500,Pacific Time (US & Canada),2492,nmcnear,2017-04-20 00:00:09 -0500,2018-05-02 17:53:27 -0500,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/5867810,https://static.inaturalist.org/photos/7308372/medium.jpg?1492664424,,"",Growing in valley oak woodland ,1,0,false,3,"Los Padres National Forest, Lockwood, CA, US",36.0786971667,-121.40178,,,,,false,,,Sky Lupine,Lupinus nanus,Sky Lupine,Plantae,50612
5868008,2017/04/16 8:03 AM PDT,2017-04-16,2017-04-16 10:03:00 -0500,Pacific Time (US & Canada),235118,terrydad2,2017-04-20 00:11:17 -0500,2021-01-11 18:16:59 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/5868008,https://inaturalist-open-data.s3.amazonaws.com/photos/7307889/medium.jpeg?1492663134,,"",,1,0,false,,"Malibu Creek, Malibu Creek State Park, Santa Monica Mountains National Recreation Area, Los Angeles, California, United States",34.0982532899,-118.71299866,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5868022,2017/04/16 8:07 AM PDT,2017-04-16,2017-04-16 10:07:00 -0500,Pacific Time (US & Canada),235118,terrydad2,2017-04-20 00:11:21 -0500,2021-01-11 18:16:27 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/5868022,https://inaturalist-open-data.s3.amazonaws.com/photos/7307959/medium.jpeg?1492663301,,"",,1,0,false,,"Los Angeles County, CA, USA",34.0981105901,-118.7131586101,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5868028,2017/04/16 8:10 AM PDT,2017-04-16,2017-04-16 10:10:00 -0500,Pacific Time (US & Canada),235118,terrydad2,2017-04-20 00:11:24 -0500,2021-01-11 18:16:07 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/5868028,https://inaturalist-open-data.s3.amazonaws.com/photos/7308010/medium.jpeg?1492663424,,"",,1,0,false,,"Malibu Creek, Malibu Creek State Park, Santa Monica Mountains National Recreation Area, Los Angeles, California, United States",34.09728628,-118.71443684,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5868139,2017/04/16 8:13 AM PDT,2017-04-16,2017-04-16 10:13:00 -0500,Pacific Time (US & Canada),235118,terrydad2,2017-04-20 00:24:53 -0500,2021-01-11 18:15:49 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/5868139,https://inaturalist-open-data.s3.amazonaws.com/photos/7308746/medium.jpeg?1492665511,,"",,1,0,false,,"Malibu Creek, Malibu Creek State Park, Santa Monica Mountains National Recreation Area, Los Angeles, California, United States",34.09620834,-118.71585965,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5868307,2017/04/16 8:21 AM PDT,2017-04-16,2017-04-16 10:21:00 -0500,Pacific Time (US & Canada),235118,terrydad2,2017-04-20 00:40:58 -0500,2021-01-11 18:15:28 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/5868307,https://inaturalist-open-data.s3.amazonaws.com/photos/7309000/medium.jpeg?1492666456,,"",,1,0,false,,"Malibu Creek, Malibu Creek State Park, Santa Monica Mountains National Recreation Area, Los Angeles, California, United States",34.09697815,-118.71972724,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5883439,Fri Apr 14 2017 11:49:26 GMT-0700 (PDT),2017-04-14,2017-04-14 13:49:26 -0500,Pacific Time (US & Canada),3558,suzm,2017-04-20 22:34:49 -0500,2019-01-04 22:47:22 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/5883439,https://static.inaturalist.org/photos/7332398/medium.jpg?1492745701,,"",,1,0,false,3,"2–82 Mitchell Canyon Rd, Clayton, CA, US",37.9203866667,-121.9419166667,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5903114,2017/04/15 2:08 PM PDT,2017-04-15,2017-04-15 16:08:00 -0500,Pacific Time (US & Canada),20291,cydno,2017-04-22 03:31:10 -0500,2019-01-22 11:33:21 -0600,research,,https://www.inaturalist.org/observations/5903114,https://inaturalist-open-data.s3.amazonaws.com/photos/7272430/medium.jpeg?1492570762,,"",Look at the foliage in the raven close ups. Otherwise a duplicate record.,2,0,false,,"Sonoma County, CA, USA",38.4370083333,-122.5078583333,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5914765,2017-04-22 3:01:46 PM PDT,2017-04-22,2017-04-22 17:01:46 -0500,Pacific Time (US & Canada),427815,hescockl1,2017-04-22 20:18:16 -0500,2017-07-14 00:20:59 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/5914765,https://inaturalist-open-data.s3.amazonaws.com/photos/7378107/medium.jpeg?1492910306,,"",,1,0,false,2,"Springville, CA 93265",36.1976902,-118.763936,20,20,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
5939972,Mon Apr 24 2017 11:31:04 GMT-0700 (PDT),2017-04-24,2017-04-24 13:31:04 -0500,Pacific Time (US & Canada),463190,theslano,2017-04-24 13:31:20 -0500,2017-09-15 17:38:47 -0500,research,,https://www.inaturalist.org/observations/5939972,https://static.inaturalist.org/photos/7415651/medium.jpg?1493058696,,"",,2,0,false,3,"East Bay Regional Park, Dublin, CA, US",37.723010201,-121.8728932367,5,5,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
