id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,longitude,latitude
66945414,2020-12-22 12:15:12 PM PST,12/22/20,12/22/20 16:15,Hawaii,1885728,marivillasol,12/22/20 20:10,12/22/20 20:41,research,CC-BY-NC,https://www.inaturalist.org/observations/66945414,https://inaturalist-open-data.s3.amazonaws.com/photos/108041090/medium.jpeg?1608689446,NA,NA,NA,1,0,FALSE,2,"Land Park, Sacramento, CA, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.516046,38.568631
66947785,2020-12-22 1:57:09 PM PST,12/22/20,12/22/20 17:57,Hawaii,1885728,marivillasol,12/22/20 21:23,12/22/20 21:49,research,CC-BY-NC,https://www.inaturalist.org/observations/66947785,https://inaturalist-open-data.s3.amazonaws.com/photos/108045583/medium.jpeg?1608693846,NA,NA,NA,1,0,FALSE,2,"Southern Pacific / Richards, Sacramento, CA, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.494974,38.60105597
67170444,Sun Dec 27 2020 09:50:24 GMT-0800 (PST),12/27/20,12/27/20 11:50,Pacific Time (US & Canada),3912088,davegregis,12/27/20 19:40,12/27/20 19:53,research,CC-BY-NC,https://www.inaturalist.org/observations/67170444,https://inaturalist-open-data.s3.amazonaws.com/photos/108458095/medium.jpg?1609119637,NA,NA,NA,1,0,FALSE,3,"Orangewood Dr, Fair Oaks, CA, US",16,16,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.2761783,38.63335833
67221415,2020-12-28T16:16:54-08:00,12/29/20,12/28/20 18:16,UTC,3348590,nbraddock,12/28/20 18:17,4/3/21 13:23,research,CC-BY-NC,https://www.inaturalist.org/observations/67221415,https://inaturalist-open-data.s3.amazonaws.com/photos/108552799/medium.jpeg?1609201054,NA,NA,NA,3,1,FALSE,333,Carmichael,65,65,NA,open,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3115979,38.6172474
67359145,Thu Dec 31 2020 09:02:00 GMT-0800 (PST),12/31/20,12/31/20 3:02,UTC,3517376,roweena1,12/31/20 11:02,12/31/20 22:00,research,CC-BY-NC,https://www.inaturalist.org/observations/67359145,https://inaturalist-open-data.s3.amazonaws.com/photos/108811727/medium.jpg?1609434174,NA,NA,NA,1,0,FALSE,3,"Andrus Island, Isleton, CA, US",30,30,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.6114891,38.16017075
67730672,2021-01-07 5:19:51 PM PST,1/7/21,1/7/21 19:19,Pacific Time (US & Canada),54050,ruxandra14,1/7/21 19:21,4/18/21 15:49,research,CC-BY-NC,https://www.inaturalist.org/observations/67730672,https://inaturalist-open-data.s3.amazonaws.com/photos/121641166/medium.jpeg?1618778869,NA,NA,NA,1,0,FALSE,2,"Pocket, Sacramento, CA 95831, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.5267084,38.4946782
67813741,Sat Jan 09 2021 13:02:40 GMT-0800 (PST),1/9/21,1/9/21 15:02,Pacific Time (US & Canada),321720,jcassio,1/9/21 15:05,1/9/21 19:26,research,CC-BY-NC,https://www.inaturalist.org/observations/67813741,https://inaturalist-open-data.s3.amazonaws.com/photos/109662419/medium.jpg?1610226322,NA,NA,NA,1,0,FALSE,3,"Willow Creek Dr, Folsom, CA, US",30,30,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.1486261,38.67909282
67813974,Sat Jan 09 2021 13:09:29 GMT-0800 (PST),1/9/21,1/9/21 15:09,Pacific Time (US & Canada),321720,jcassio,1/9/21 15:09,1/12/21 12:33,research,CC-BY-NC,https://www.inaturalist.org/observations/67813974,https://inaturalist-open-data.s3.amazonaws.com/photos/109662961/medium.jpg?1610226623,NA,NA,NA,2,0,FALSE,3,"Willow Creek Dr, Folsom, CA, US",10,10,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.1490022,38.67904677
68176034,Sat Jan 16 2021 13:53:45 GMT-0800 (PST),1/16/21,1/16/21 15:53,Pacific Time (US & Canada),2206955,watchingitallgrow,1/16/21 15:57,1/18/21 10:27,research,NA,https://www.inaturalist.org/observations/68176034,https://static.inaturalist.org/photos/110347057/medium.jpg?1610846760,NA,NA,NA,1,0,FALSE,3,"Shadowfax Ln, Folsom, CA, US",4,4,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.1103055,38.698955
68562595,Mon Dec 14 2020 15:04:22 GMT-0800 (PST),12/14/20,12/13/20 22:04,Sydney,316279,louwoo2,1/24/21 14:23,1/24/21 15:07,research,CC-BY-NC,https://www.inaturalist.org/observations/68562595,https://inaturalist-open-data.s3.amazonaws.com/photos/111051293/medium.jpg?1611519831,NA,NA,NA,1,0,FALSE,3,"Cosumnes River Preserve, Galt, CA, US",223,223,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4396929,38.26695127
68569120,Wed Jan 20 2021 14:27:57 GMT-0800 (PST),1/20/21,1/20/21 8:27,UTC,2474058,jrmorris,1/24/21 16:18,1/24/21 20:38,research,CC-BY-NC,https://www.inaturalist.org/observations/68569120,https://inaturalist-open-data.s3.amazonaws.com/photos/111062749/medium.jpg?1611526732,NA,NA,NA,1,0,FALSE,3,"Cosumnes River Preserve, Galt, CA, US",20,20,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4394533,38.266205
69040894,Wed Feb 03 2021 13:19:45 GMT-0800 (PST),2/3/21,2/3/21 7:19,UTC,3979664,nicoledaviss,2/4/21 0:48,2/9/21 10:24,research,CC-BY-NC,https://www.inaturalist.org/observations/69040894,https://inaturalist-open-data.s3.amazonaws.com/photos/111939971/medium.jpg?1612421334,NA,NA,NA,1,0,FALSE,3,"Fair Oaks, CA, US",71,71,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.24897,38.63537167
69074454,Thu Feb 04 2021 16:36:26 GMT-0800 (PST),2/4/21,2/4/21 10:36,UTC,3999448,ksigurdson,2/4/21 18:37,2/5/21 21:40,research,CC-BY-NC,https://www.inaturalist.org/observations/69074454,https://inaturalist-open-data.s3.amazonaws.com/photos/112001628/medium.jpg?1612485464,NA,NA,Valley oak (Q. Lobata),1,0,FALSE,3,"South Natomas, Sacramento, CA, US",30,30,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.5707731,38.65149822
69601305,Sun Feb 14 2021 15:58:39 GMT-0800 (PST),2/14/21,2/14/21 9:58,UTC,4016413,victoria_sokolova__student_,2/14/21 22:05,2/15/21 0:07,research,NA,https://www.inaturalist.org/observations/69601305,https://static.inaturalist.org/photos/112969280/medium.jpg?1613362030,NA,NA,NA,1,0,FALSE,3,"Cosumnes River Preserve, Galt, CA, US",10,10,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.43843,38.26701167
69675742,2021-02-15 3:16:14 PM PST,2/15/21,2/15/21 9:16,UTC,4024692,trinettem,2/16/21 10:48,2/16/21 20:18,research,NA,https://www.inaturalist.org/observations/69675742,https://static.inaturalist.org/photos/113108032/medium.jpeg?1613494112,NA,NA,NA,1,0,FALSE,2,"Sacramento, CA 95834, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.5590639,38.654825
69750144,2021-02-17 1:24:15 PM PST,2/17/21,2/17/21 17:24,Hawaii,1885728,marivillasol,2/17/21 21:08,2/18/21 21:54,research,CC-BY-NC,https://www.inaturalist.org/observations/69750144,https://inaturalist-open-data.s3.amazonaws.com/photos/113251065/medium.jpeg?1613617730,NA,NA,NA,1,0,FALSE,2,"Gold River, CA 95670, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.264386,38.636015
69789721,Thu Feb 18 2021 16:13:39 GMT-0800 (PST),2/18/21,2/18/21 10:13,UTC,1004720,itsjustmax,2/18/21 18:13,2/18/21 21:31,research,NA,https://www.inaturalist.org/observations/69789721,https://static.inaturalist.org/photos/113326831/medium.jpg?1613693666,NA,NA,NA,1,0,FALSE,3,"Darnel Way, Sacramento, CA, US",65,65,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.5075023,38.53954142
70019130,2021-02-22 12:26:15 PM PST,2/22/21,2/22/21 14:26,Pacific Time (US & Canada),1885728,marivillasol,2/22/21 20:46,2/23/21 19:47,research,CC-BY-NC,https://www.inaturalist.org/observations/70019130,https://inaturalist-open-data.s3.amazonaws.com/photos/113747608/medium.jpeg?1614048404,NA,NA,NA,2,0,FALSE,2,"Carmichael, CA 95608, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.319362,38.606189
70019650,2021-02-22 12:45:08 PM PST,2/22/21,2/22/21 14:45,Pacific Time (US & Canada),1885728,marivillasol,2/22/21 21:02,2/23/21 19:48,research,CC-BY-NC,https://www.inaturalist.org/observations/70019650,https://inaturalist-open-data.s3.amazonaws.com/photos/113748685/medium.jpeg?1614049372,NA,NA,NA,2,0,FALSE,2,"Carmichael, CA 95608, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.312007,38.60748797
70020051,2021-02-22 1:00:07 PM PST,2/22/21,2/22/21 15:00,Pacific Time (US & Canada),1885728,marivillasol,2/22/21 21:14,2/23/21 19:48,research,CC-BY-NC,https://www.inaturalist.org/observations/70020051,https://inaturalist-open-data.s3.amazonaws.com/photos/113749613/medium.jpeg?1614050111,NA,NA,Just interesting dieback and healing,1,0,FALSE,2,"American River Parkway, Sacramento County, US-CA, US",NA,NA,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.308276,38.613495
70020164,2021-02-22 1:07:32 PM PST,2/22/21,2/22/21 15:07,Pacific Time (US & Canada),1885728,marivillasol,2/22/21 21:19,2/23/21 19:47,research,CC-BY-NC,https://www.inaturalist.org/observations/70020164,https://inaturalist-open-data.s3.amazonaws.com/photos/113749954/medium.jpeg?1614050368,NA,NA,NA,1,0,FALSE,2,"Meadow trail, Unnamed Road, Carmichael, CA 95608, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.313766,38.614687
70201041,2021-02-25 4:23:25 PM PST,2/25/21,2/25/21 18:23,Pacific Time (US & Canada),5692,justin2,2/26/21 10:02,2/27/21 17:10,research,CC-BY,https://www.inaturalist.org/observations/70201041,https://inaturalist-open-data.s3.amazonaws.com/photos/114072706/medium.jpeg?1614355325,NA,NA,Found this leaf on a sunny duty trail near riparian woodlands.,2,0,FALSE,2,"Sacramento, CA 95826, USA",802,802,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3958054,38.56143853
70283502,2021-02-27 10:56:54 AM PST,2/27/21,2/27/21 12:56,Pacific Time (US & Canada),1885728,marivillasol,2/27/21 17:18,2/27/21 18:53,research,CC-BY-NC,https://www.inaturalist.org/observations/70283502,https://inaturalist-open-data.s3.amazonaws.com/photos/114224147/medium.jpeg?1614467955,NA,NA,NA,1,0,FALSE,2,"Sloughhouse, CA 95683, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.100367,38.533909
70283696,2021-02-27 11:01:23 AM PST,2/27/21,2/27/21 13:01,Pacific Time (US & Canada),1885728,marivillasol,2/27/21 17:21,2/27/21 18:52,research,CC-BY-NC,https://www.inaturalist.org/observations/70283696,https://inaturalist-open-data.s3.amazonaws.com/photos/114224575/medium.jpeg?1614468147,NA,NA,NA,1,0,FALSE,2,"Sloughhouse, CA 95683, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.09912,38.53547997
71038403,2021-03-11 12:03:06 PM PST,3/11/21,3/11/21 14:03,Pacific Time (US & Canada),1885728,marivillasol,3/11/21 20:36,3/13/21 11:56,research,CC-BY-NC,https://www.inaturalist.org/observations/71038403,https://inaturalist-open-data.s3.amazonaws.com/photos/115591773/medium.jpeg?1615516620,NA,NA,NA,2,0,FALSE,2,"Sacramento County, US-CA, US",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.328757,38.68434897
71160782,Sat Mar 13 2021 13:03:56 GMT-0800 (PST),3/13/21,3/13/21 15:03,Pacific Time (US & Canada),3943712,yellowstoneman2007,3/13/21 15:26,3/15/21 1:42,research,CC-BY-NC,https://www.inaturalist.org/observations/71160782,https://inaturalist-open-data.s3.amazonaws.com/photos/115815177/medium.jpg?1615671826,NA,NA,NA,1,0,FALSE,3,"N Park Dr, Sacramento, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.5210552,38.66078293
71244323,Sun Mar 14 2021 13:25:34 GMT-0700 (PDT),3/14/21,3/14/21 15:25,Pacific Time (US & Canada),3987934,mariela99,3/14/21 15:25,4/11/21 12:26,research,CC-BY-NC,https://www.inaturalist.org/observations/71244323,https://inaturalist-open-data.s3.amazonaws.com/photos/115960732/medium.jpg?1615753558,NA,NA,NA,2,0,FALSE,3,"Jacob Ln, Carmichael, CA, US",10,10,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3469856,38.57988206
72219730,2021/03/26 11:06 AM PDT,3/26/21,3/26/21 13:06,Pacific Time (US & Canada),5692,justin2,3/27/21 18:57,3/27/21 23:16,research,CC-BY,https://www.inaturalist.org/observations/72219730,https://inaturalist-open-data.s3.amazonaws.com/photos/117708569/medium.jpg?1616889527,NA,NA,NA,1,0,FALSE,NA,"Sacramento County, CA, USA",488,488,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4395441,38.26356304
72227521,Sat Mar 27 2021 17:18:44 GMT-0700 (PDT),3/27/21,3/27/21 19:18,Pacific Time (US & Canada),1065481,antrozousamelia,3/27/21 20:42,3/28/21 1:39,research,CC-BY,https://www.inaturalist.org/observations/72227521,https://static.inaturalist.org/photos/117724303/medium.jpg?1616895755,NA,NA,NA,1,0,FALSE,3,"Sutter's Landing Park, Sacramento, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.45008,38.58834667
72328756,2021-03-28 4:05:21 PM PDT,3/28/21,3/28/21 18:05,Pacific Time (US & Canada),2221051,tenggard,3/28/21 20:34,3/28/21 22:17,research,CC-BY-NC,https://www.inaturalist.org/observations/72328756,https://inaturalist-open-data.s3.amazonaws.com/photos/117905542/medium.jpeg?1616981659,NA,NA,NA,1,0,FALSE,2,"Sacramento, CA 95826, USA",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3845296,38.56507588
72394880,2021-03-29 2:18:45 PM PDT,3/29/21,3/29/21 16:18,Pacific Time (US & Canada),2077400,carter828,3/29/21 16:20,3/30/21 20:24,research,CC-BY-NC,https://www.inaturalist.org/observations/72394880,https://inaturalist-open-data.s3.amazonaws.com/photos/118025432/medium.jpeg?1617052870,NA,NA,NA,2,0,FALSE,2,"Rio Vista, CA 94571, USA",7,7,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.6899463,38.1154385
72699365,Fri Apr 02 2021 09:49:26 GMT-0700 (PDT),4/2/21,4/2/21 11:49,Pacific Time (US & Canada),2780609,sonjakramer,4/2/21 11:50,4/2/21 13:10,research,NA,https://www.inaturalist.org/observations/72699365,https://static.inaturalist.org/photos/118574644/medium.jpg?1617382229,NA,NA,NA,1,0,FALSE,3,"Cosumnes River Preserve, Elk Grove, CA, US",8,8,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.440545,38.269905
72737884,Fri Apr 02 2021 17:37:21 GMT-0700 (PDT),4/2/21,4/2/21 19:37,Pacific Time (US & Canada),2055031,ryan767,4/2/21 19:39,4/23/21 23:51,research,NA,https://www.inaturalist.org/observations/72737884,https://static.inaturalist.org/photos/118871173/medium.jpg?1617506925,NA,NA,NA,1,0,FALSE,3,"Peach Ln, Wilton, CA, US",9,9,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.2089833,38.42637
72888697,Fri Apr 02 2021 13:02:07 GMT-0700 (PDT),4/2/21,4/2/21 15:02,Pacific Time (US & Canada),32956,scstroller,4/4/21 8:49,4/4/21 11:54,research,CC-BY-NC,https://www.inaturalist.org/observations/72888697,https://inaturalist-open-data.s3.amazonaws.com/photos/118923856/medium.jpg?1617544185,NA,NA,NA,2,0,FALSE,3,"Stone Lakes National Wildlife Refuge, Elk Grove, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4944217,38.36985333
72980897,Sun Apr 04 2021 16:28:47 GMT-0700 (PDT),4/4/21,4/4/21 18:28,Pacific Time (US & Canada),4493,dackerly,4/4/21 23:50,4/5/21 1:06,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/72980897,https://inaturalist-open-data.s3.amazonaws.com/photos/119090674/medium.jpg?1617598219,NA,NA,NA,1,0,FALSE,3,"American River Bike Trail, Sacramento, CA, US",11,11,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4284092,38.58413202
73091044,Mon Apr 05 2021 11:48:08 GMT-0700 (PDT),4/5/21,4/5/21 13:48,Pacific Time (US & Canada),214993,raphaela_fb,4/6/21 1:58,4/6/21 12:11,research,CC-BY-NC,https://www.inaturalist.org/observations/73091044,https://inaturalist-open-data.s3.amazonaws.com/photos/119285094/medium.jpg?1617692323,NA,NA,NA,1,0,FALSE,3,"Delta, Walnut Grove, CA, US",NA,NA,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4987417,38.247355
73183089,2015/09/27 12:55 PM PDT,9/27/15,9/27/15 14:55,Pacific Time (US & Canada),1065481,antrozousamelia,4/7/21 2:56,4/23/21 23:34,research,CC-BY,https://www.inaturalist.org/observations/73183089,https://inaturalist-open-data.s3.amazonaws.com/photos/119450610/medium.jpeg?1617782007,NA,NA,NA,2,0,FALSE,NA,"Carmichael, CA, USA",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3050611,38.61586667
73576107,Sat Apr 10 2021 10:39:16 GMT-0700 (PDT),4/10/21,4/10/21 12:39,Pacific Time (US & Canada),1545764,patrickjwagner,4/10/21 21:56,4/10/21 22:25,research,CC-BY,https://www.inaturalist.org/observations/73576107,https://inaturalist-open-data.s3.amazonaws.com/photos/120132841/medium.jpg?1618109803,NA,NA,NA,1,0,FALSE,3,"Sloughhouse, Sloughhouse, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.0992805,38.53528667
73846951,2018/06/28 10:05 AM EDT,6/28/18,6/28/18 9:05,Eastern Time (US & Canada),4172,chia,4/13/21 10:23,4/14/21 8:08,research,CC-BY-NC,https://www.inaturalist.org/observations/73846951,https://inaturalist-open-data.s3.amazonaws.com/photos/120616559/medium.jpeg?1618325563,NA,NA,NA,1,0,FALSE,NA,"Sacramento County, CA, USA",784,784,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4005231,38.72229703
73874705,2021/04/08 6:58 AM PDT,4/8/21,4/8/21 8:58,Pacific Time (US & Canada),54252,simpylmare55,4/13/21 15:23,4/13/21 15:32,research,CC-BY,https://www.inaturalist.org/observations/73874705,https://inaturalist-open-data.s3.amazonaws.com/photos/120669260/medium.jpeg?1618345377,NA,NA,NA,1,0,FALSE,NA,Effie Yeaw Nature Preserve,178,178,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3119915,38.6169693
73884281,2021-04-13 2:51:42 PM PDT,4/13/21,4/13/21 16:51,Pacific Time (US & Canada),3811040,karyme_orozco_salazar,4/13/21 16:55,4/13/21 19:14,research,NA,https://www.inaturalist.org/observations/73884281,https://static.inaturalist.org/photos/120685795/medium.jpeg?1618350904,NA,NA,NA,1,0,FALSE,2,"Sacramento, CA 95822, USA",7,7,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.5116135,38.54096705
74045933,2018/07/03 6:50 AM EDT,7/3/18,7/3/18 5:50,Eastern Time (US & Canada),4172,chia,4/15/21 10:00,4/22/21 7:39,research,CC-BY-NC,https://www.inaturalist.org/observations/74045933,https://inaturalist-open-data.s3.amazonaws.com/photos/120970097/medium.jpeg?1618497388,NA,NA,NA,3,0,FALSE,NA,"Carmichael, CA, USA",490,490,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3085353,38.61569329
74314535,Sat Apr 17 2021 14:28:28 GMT-0700 (PDT),4/17/21,4/17/21 16:28,Pacific Time (US & Canada),1065481,antrozousamelia,4/17/21 19:28,4/21/21 21:09,research,CC-BY,https://www.inaturalist.org/observations/74314535,https://inaturalist-open-data.s3.amazonaws.com/photos/121440612/medium.jpg?1618705711,NA,NA,NA,1,0,FALSE,3,"Cosumnes River Preserve, Galt, CA, US",30,30,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4385133,38.27058333
74393087,Sun Apr 18 2021 09:58:27 GMT-0700 (PDT),4/18/21,4/18/21 11:58,Pacific Time (US & Canada),4242639,tiffish_pond,4/18/21 11:59,4/21/21 21:08,research,NA,https://www.inaturalist.org/observations/74393087,https://static.inaturalist.org/photos/121585187/medium.jpg?1618766693,NA,NA,NA,1,0,FALSE,3,"Cosumnes River Preserve, Galt, CA, US",3,3,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4202966,38.27586867
74397425,2021-04-18 9:53:49 AM PDT,4/18/21,4/18/21 11:53,Pacific Time (US & Canada),2033356,emily948,4/18/21 12:29,4/18/21 14:44,research,NA,https://www.inaturalist.org/observations/74397425,https://static.inaturalist.org/photos/121586264/medium.jpeg?1618766944,NA,NA,NA,1,0,FALSE,2,"Sacramento, CA 95825, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4218593,38.56681447
74696445,2021-04-20 6:26:30 PM PDT,4/20/21,4/20/21 20:26,Pacific Time (US & Canada),1913062,insanenutman,4/20/21 20:27,4/21/21 20:54,research,CC-BY-NC,https://www.inaturalist.org/observations/74696445,https://inaturalist-open-data.s3.amazonaws.com/photos/122113385/medium.jpeg?1618968472,NA,NA,NA,1,0,FALSE,2,"Broadstone, Folsom, CA 95630, USA",7,7,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.1306734,38.65133235
74901091,2021-04-22 12:26:49 PM PDT,4/22/21,4/22/21 14:26,Pacific Time (US & Canada),1885728,marivillasol,4/22/21 21:04,4/23/21 22:37,research,CC-BY-NC,https://www.inaturalist.org/observations/74901091,https://inaturalist-open-data.s3.amazonaws.com/photos/122475707/medium.jpeg?1619143463,NA,NA,NA,2,0,FALSE,2,"American River Parkway, Sacramento County, US-CA, US",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.334674,38.589629
74902686,2021-04-22 12:47:41 PM PDT,4/22/21,4/22/21 14:47,Pacific Time (US & Canada),1885728,marivillasol,4/22/21 21:23,4/23/21 23:03,research,CC-BY-NC,https://www.inaturalist.org/observations/74902686,https://inaturalist-open-data.s3.amazonaws.com/photos/122478357/medium.jpeg?1619144638,NA,NA,NA,2,0,FALSE,2,"Carmichael, CA 95608, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.33218,38.589015
74953056,Fri Apr 23 2021 11:22:42 GMT-0700 (PDT),4/23/21,4/23/21 13:22,Pacific Time (US & Canada),2866973,wnaylor,4/23/21 13:24,4/23/21 22:35,research,CC-BY-NC,https://www.inaturalist.org/observations/74953056,https://inaturalist-open-data.s3.amazonaws.com/photos/122566289/medium.jpg?1619202263,NA,NA,NA,2,0,FALSE,3,"Twin Cities Rd, Herald, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.1155119,38.34566021
74987050,Fri Apr 23 2021 13:51:35 GMT-0700 (PDT),4/23/21,4/23/21 15:51,Pacific Time (US & Canada),1516480,lope5549,4/23/21 19:07,4/23/21 22:34,research,CC-BY-NC,https://www.inaturalist.org/observations/74987050,https://inaturalist-open-data.s3.amazonaws.com/photos/122624052/medium.jpg?1619222956,NA,NA,NA,1,0,FALSE,3,"Elder Creek, Sacramento, CA, US",4,4,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3757783,38.4827
75141510,4/24/21 19:27,4/24/21,4/24/21 21:27,Pacific Time (US & Canada),54050,ruxandra14,4/25/21 0:28,4/25/21 0:50,research,CC-BY-NC,https://www.inaturalist.org/observations/75141510,https://inaturalist-open-data.s3.amazonaws.com/photos/122894833/medium.jpeg?1619328501,NA,NA,NA,1,0,FALSE,2,"Pocket, Sacramento, CA 95831, USA",341,341,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.5280929,38.49850614
75195382,2021-04-24 4:30:59 PM PDT,4/24/21,4/24/21 18:30,Pacific Time (US & Canada),2966711,ankemsc,4/25/21 12:13,4/25/21 12:47,research,CC-BY-NC,https://www.inaturalist.org/observations/75195382,https://inaturalist-open-data.s3.amazonaws.com/photos/122986885/medium.jpeg?1619370830,NA,NA,NA,1,0,FALSE,2,"Galt, CA 95632, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4380662,38.27092653
75256581,Sun Apr 25 2021 16:34:30 GMT-0700 (PDT),4/25/21,4/25/21 18:34,Pacific Time (US & Canada),1708678,maggie167,4/25/21 19:05,4/25/21 20:55,research,NA,https://www.inaturalist.org/observations/75256581,https://static.inaturalist.org/photos/123091362/medium.jpg?1619395550,NA,NA,NA,1,0,FALSE,3,"Louisiana St, Arcade, CA, US",9,9,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.367005,38.613045
75508035,Mon Apr 26 2021 18:23:36 GMT-0700 (PDT),4/26/21,4/26/21 20:23,Pacific Time (US & Canada),1458714,traveler3,4/27/21 22:16,4/27/21 22:39,research,CC-BY-NC,https://www.inaturalist.org/observations/75508035,https://inaturalist-open-data.s3.amazonaws.com/photos/123543810/medium.jpg?1619579768,NA,NA,NA,1,0,FALSE,3,"69th St, Sacramento, CA, US",12,12,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4237133,38.53510333
